"","president","subgroup","modeldate","startdate","enddate","pollster","grade","samplesize","population","weight","influence","approve","disapprove","adjusted_approve","adjusted_disapprove","multiversions","tracking","url","poll_id","question_id","createddate","timestamp","pop2","pop3"
"1163","Joseph R. Biden Jr.","Adults","10/4/2021","6/11/2021","6/17/2021","Morning Consult","B",15000,"a",0.13567501,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74986,142909,"6/24/2021","12:13:12  4 Oct 2021",0,0
"1164","Joseph R. Biden Jr.","Adults","10/4/2021","6/12/2021","6/18/2021","Morning Consult","B",15000,"a",0.1353421,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74987,142910,"6/24/2021","12:13:12  4 Oct 2021",0,0
"1165","Joseph R. Biden Jr.","Adults","10/4/2021","6/13/2021","6/19/2021","Morning Consult","B",15000,"a",0.13499254,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74988,142911,"6/24/2021","12:13:12  4 Oct 2021",0,0
"1166","Joseph R. Biden Jr.","Adults","10/4/2021","6/16/2021","6/17/2021","Ipsos","B-",1002,"a",0.35058926,0,52,42,50.7689,41.774852,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-06/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2006%2017%202021.pdf",74964,142825,"6/17/2021","12:13:12  4 Oct 2021",0,0
"1167","Joseph R. Biden Jr.","Adults","10/4/2021","6/14/2021","6/20/2021","Morning Consult","B",15000,"a",0.13460265,0,53,38,51.519281,40.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74989,142912,"6/24/2021","12:13:12  4 Oct 2021",0,0
"1168","Joseph R. Biden Jr.","Adults","10/4/2021","6/14/2021","6/19/2021","East Carolina University","B/C",1105,"a",1.3244153,0,47.9,40.9,48.846895,41.018847,"",NA,"https://surveyresearch-ecu.reportablenews.com/pr/the-past-and-present-of-covid-19-mandates-and-vaccines-divided-republicans-unified-democrats",75014,142985,"6/30/2021","12:13:12  4 Oct 2021",0,0
"1169","Joseph R. Biden Jr.","Adults","10/4/2021","6/15/2021","6/19/2021","Morning Consult","B",2200,"a",0.13819205,0,56,38,54.519281,40.047543,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/06/21162128/2106114_crosstabs_MC_SPORTS_COLLEGE_FOOTBALL_PLAYOFFS_Adults_v1_NP.pdf",74975,142873,"6/22/2021","12:13:12  4 Oct 2021",0,0
"1170","Joseph R. Biden Jr.","Adults","10/4/2021","6/15/2021","6/21/2021","Morning Consult","B",15000,"a",0.13434127,0,54,38,52.519281,40.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74990,142913,"6/24/2021","12:13:12  4 Oct 2021",0,0
"1171","Joseph R. Biden Jr.","Adults","10/4/2021","6/17/2021","6/20/2021","American Research Group","C+",1100,"a",1.1012644,0,52,43,50.285894,43.736414,"",NA,"https://americanresearchgroup.com/economy/",74969,142844,"6/21/2021","12:13:12  4 Oct 2021",0,0
"1172","Joseph R. Biden Jr.","Adults","10/4/2021","6/18/2021","6/20/2021","Léger","B/C",1001,"a",0.87217046,0,49,40,48.941893,39.33326,"",NA,"https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/06/Legers-North-American-Tracker-June-21st-2021.pdf",74976,142874,"6/22/2021","12:13:12  4 Oct 2021",0,0
"1173","Joseph R. Biden Jr.","Adults","10/4/2021","6/16/2021","6/22/2021","Morning Consult","B",15000,"a",0.13406314,0,54,39,52.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74991,142914,"6/24/2021","12:13:12  4 Oct 2021",0,0
"1174","Joseph R. Biden Jr.","Adults","10/4/2021","6/17/2021","6/23/2021","Morning Consult","B",15000,"a",0.13379162,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75017,142992,"7/1/2021","12:13:12  4 Oct 2021",0,0
"1175","Joseph R. Biden Jr.","Adults","10/4/2021","6/18/2021","6/24/2021","Morning Consult","B",15000,"a",0.13337367,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75018,142993,"7/1/2021","12:13:12  4 Oct 2021",0,0
"1176","Joseph R. Biden Jr.","Adults","10/4/2021","6/20/2021","6/22/2021","YouGov","B+",1500,"a",0.92648879,0,50,40,51.398738,39.327638,"",NA,"https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf",74981,142890,"6/23/2021","12:13:12  4 Oct 2021",0,0
"1177","Joseph R. Biden Jr.","Adults","10/4/2021","6/19/2021","6/25/2021","Morning Consult","B",15000,"a",0.13293758,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75019,142994,"7/1/2021","12:13:12  4 Oct 2021",0,0
"1178","Joseph R. Biden Jr.","Adults","10/4/2021","6/21/2021","6/23/2021","Morning Consult","B",2082,"a",0.12916215,0,58,38,56.519281,40.047543,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/06/28150502/2106145_crosstabs_ADWEEK_PANDEMIC_SHOPPING_ALCOHOL_Adults_v2_NP.pdf",75007,142962,"6/28/2021","12:13:12  4 Oct 2021",0,0
"1179","Joseph R. Biden Jr.","Adults","10/4/2021","6/22/2021","6/24/2021","Morning Consult","B",2200,"a",0.13731011,0,58,38,56.519281,40.047543,"",NA,"https://morningconsult.com/2021/06/29/nil-college-athletes-compensation/",75010,142970,"6/29/2021","12:13:12  4 Oct 2021",0,0
"1180","Joseph R. Biden Jr.","Adults","10/4/2021","6/22/2021","6/24/2021","YouGov","B+",1592,"a",0.97306045,0,50,43,51.398738,42.327638,"",NA,"https://news.yahoo.com/new-yahoo-news-you-gov-poll-bidens-approval-rating-falls-as-both-republicans-and-democrats-grow-more-concerned-about-crime-090006661.html",75003,142953,"6/26/2021","12:13:12  4 Oct 2021",0,0
"1181","Joseph R. Biden Jr.","Adults","10/4/2021","6/20/2021","6/26/2021","Morning Consult","B",15000,"a",0.13374362,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75020,142995,"7/1/2021","12:13:12  4 Oct 2021",0,0
"1182","Joseph R. Biden Jr.","Adults","10/4/2021","6/21/2021","6/27/2021","Morning Consult","B",15000,"a",0.13564318,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75021,142996,"7/1/2021","12:13:12  4 Oct 2021",0,0
"1183","Joseph R. Biden Jr.","Adults","10/4/2021","6/23/2021","6/24/2021","Ipsos","B-",1005,"a",0.51248327,0,53,40,51.7689,39.774852,"",NA,"https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-survey-presidential-approval-tracker-06242021",74997,142933,"6/24/2021","12:13:12  4 Oct 2021",0,0
"1184","Joseph R. Biden Jr.","Adults","10/4/2021","6/22/2021","6/28/2021","Morning Consult","B",15000,"a",0.13759695,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75022,142997,"7/1/2021","12:13:12  4 Oct 2021",0,0
"1185","Joseph R. Biden Jr.","Adults","10/4/2021","6/23/2021","6/29/2021","Morning Consult","B",15000,"a",0.13963354,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75023,142998,"7/1/2021","12:13:12  4 Oct 2021",0,0
"1186","Joseph R. Biden Jr.","Adults","10/4/2021","6/22/2021","6/29/2021","Marist College","A",1115,"a",1.943003,0,50,43,50.996901,41.829053,"",NA,"http://maristpoll.marist.edu/wp-content/uploads/2021/07/July-2_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202106031327.pdf#page=3",75027,143005,"7/2/2021","12:13:12  4 Oct 2021",0,0
"1187","Joseph R. Biden Jr.","Adults","10/4/2021","6/24/2021","6/30/2021","Morning Consult","B",15000,"a",0.14167949,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75047,143083,"7/8/2021","12:13:12  4 Oct 2021",0,0
"1188","Joseph R. Biden Jr.","Adults","10/4/2021","6/26/2021","6/29/2021","YouGov","B+",1500,"a",0.93071819,0,48,43,49.398738,42.327638,"",NA,"https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf",75012,142977,"6/30/2021","12:13:12  4 Oct 2021",0,0
"1189","Joseph R. Biden Jr.","Adults","10/4/2021","6/25/2021","7/1/2021","Morning Consult","B",15000,"a",0.14363406,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75048,143084,"7/8/2021","12:13:12  4 Oct 2021",0,0
"1190","Joseph R. Biden Jr.","Adults","10/4/2021","6/27/2021","6/30/2021","ABC News/The Washington Post","A+",907,"a",1.8169115,0,50,42,50.595064,41.00097,"",NA,"https://docs.google.com/spreadsheets/d/1vM_NbyPRt1xamfYnd0omdSwLZrg5yaCN0kRStaBaGoc/edit#gid=0",75031,143017,"7/4/2021","12:13:12  4 Oct 2021",0,0
"1191","Joseph R. Biden Jr.","Adults","10/4/2021","6/26/2021","7/2/2021","Morning Consult","B",15000,"a",0.1450776,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75049,143085,"7/8/2021","12:13:12  4 Oct 2021",0,0
"1192","Joseph R. Biden Jr.","Adults","10/4/2021","6/27/2021","7/3/2021","Morning Consult","B",15000,"a",0.14657325,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75050,143086,"7/8/2021","12:13:12  4 Oct 2021",0,0
"1193","Joseph R. Biden Jr.","Adults","10/4/2021","6/30/2021","7/2/2021","IBD/TIPP","A+",1424,"a",2.5937464,0,50,37,50.218712,40.213498,"",NA,"https://www.investors.com/politics/president-joe-biden-job-approval-slides-honeymoon-appears-over-ibd-tipp/",75033,143024,"7/6/2021","12:13:12  4 Oct 2021",0,0
"1194","Joseph R. Biden Jr.","Adults","10/4/2021","6/28/2021","7/4/2021","Morning Consult","B",15000,"a",0.14679033,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75051,143087,"7/8/2021","12:13:12  4 Oct 2021",0,0
"1195","Joseph R. Biden Jr.","Adults","10/4/2021","6/30/2021","7/1/2021","Ipsos","B-",1004,"a",0.60334209,0,51,42,49.7689,41.774852,"",NA,"https://www.ipsos.com/en-us/new-polls/ipsos-core-political-survey-presidential-approval-tracker-07012021",75026,143002,"7/1/2021","12:13:12  4 Oct 2021",0,0
"1196","Joseph R. Biden Jr.","Adults","10/4/2021","6/29/2021","7/5/2021","Morning Consult","B",15000,"a",0.14696038,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75052,143088,"7/8/2021","12:13:12  4 Oct 2021",0,0
"1197","Joseph R. Biden Jr.","Adults","10/4/2021","6/30/2021","7/6/2021","Morning Consult","B",8596.5,"a",0.08432157,0,54,38.5,52.519281,40.547543,"*",TRUE,"https://morningconsult.com/form/global-leader-approval/",75053,143089,"7/8/2021","12:13:12  4 Oct 2021",0,0
"1198","Joseph R. Biden Jr.","Adults","10/4/2021","7/2/2021","7/4/2021","Léger","B/C",1003,"a",0.87353357,0,56,43,55.941893,42.33326,"",NA,"https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/07/Legers-North-American-Tracker-July-5th-2021.pdf",75034,143030,"7/7/2021","12:13:12  4 Oct 2021",0,0
"1199","Joseph R. Biden Jr.","Adults","10/4/2021","7/1/2021","7/7/2021","Morning Consult","B",15000,"a",0.14601002,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75162,143319,"7/15/2021","12:13:12  4 Oct 2021",0,0
"1200","Joseph R. Biden Jr.","Adults","10/4/2021","7/3/2021","7/6/2021","YouGov","B+",1500,"a",0.94318064,0,51,40,52.398738,39.327638,"",NA,"https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf",75036,143035,"7/7/2021","12:13:12  4 Oct 2021",0,0
"1201","Joseph R. Biden Jr.","Adults","10/4/2021","7/2/2021","7/8/2021","Morning Consult","B",15000,"a",0.14422142,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75163,143320,"7/15/2021","12:13:12  4 Oct 2021",0,0
"1202","Joseph R. Biden Jr.","Adults","10/4/2021","7/3/2021","7/9/2021","Morning Consult","B",15000,"a",0.14248204,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75164,143321,"7/15/2021","12:13:12  4 Oct 2021",0,0
"1203","Joseph R. Biden Jr.","Adults","10/4/2021","7/4/2021","7/10/2021","Morning Consult","B",15000,"a",0.14024111,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75165,143322,"7/15/2021","12:13:12  4 Oct 2021",0,0
"1204","Joseph R. Biden Jr.","Adults","10/4/2021","7/7/2021","7/8/2021","Ipsos","B-",1004,"a",0.65665013,0,52,43,50.7689,42.774852,"",NA,"https://www.ipsos.com/en-us/news-polls/ipsos-core-political-survey-presidential-approval-tracker-07082021",75063,143120,"7/8/2021","12:13:12  4 Oct 2021",0,0
"1205","Joseph R. Biden Jr.","Adults","10/4/2021","7/5/2021","7/11/2021","Morning Consult","B",15000,"a",0.13805213,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75166,143323,"7/15/2021","12:13:12  4 Oct 2021",0,0
"1206","Joseph R. Biden Jr.","Adults","10/4/2021","7/6/2021","7/12/2021","Morning Consult","B",15000,"a",0.13585601,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75167,143324,"7/15/2021","12:13:12  4 Oct 2021",0,0
"1207","Joseph R. Biden Jr.","Adults","10/4/2021","7/7/2021","7/13/2021","Morning Consult","B",15000,"a",0.13374802,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75168,143325,"7/15/2021","12:13:12  4 Oct 2021",0,0
"1208","Joseph R. Biden Jr.","Adults","10/4/2021","7/8/2021","7/14/2021","Morning Consult","B",15000,"a",0.13157445,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75280,143561,"7/22/2021","12:13:12  4 Oct 2021",0,0
"1209","Joseph R. Biden Jr.","Adults","10/4/2021","7/9/2021","7/13/2021","Morning Consult","B",4398,"a",0.27004339,0,54,39,52.519281,41.047543,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/07/29181116/2107047_crosstabs_MC_SPORTS_OLYMPICS_US_STACKED_Adults_STACKED_v2_LM.pdf",75419,143854,"7/30/2021","12:13:12  4 Oct 2021",0,0
"1210","Joseph R. Biden Jr.","Adults","10/4/2021","7/10/2021","7/13/2021","YouGov","B+",1500,"a",0.74653238,0,47,43,48.398738,42.327638,"",NA,"https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf",75150,143286,"7/14/2021","12:13:12  4 Oct 2021",0,0
"1211","Joseph R. Biden Jr.","Adults","10/4/2021","7/9/2021","7/15/2021","Morning Consult","B",15000,"a",0.1314818,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75281,143562,"7/22/2021","12:13:12  4 Oct 2021",0,0
"1212","Joseph R. Biden Jr.","Adults","10/4/2021","7/10/2021","7/16/2021","Morning Consult","B",15000,"a",0.13139533,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75282,143563,"7/22/2021","12:13:12  4 Oct 2021",0,0
"1213","Joseph R. Biden Jr.","Adults","10/4/2021","7/6/2021","7/21/2021","Gallup","B+",1007,"a",1.5162549,0,50,45,49.487676,43.410648,"",NA,"https://news.gallup.com/poll/352733/biden-approval-drops-lowest-date.aspx",75323,143654,"7/23/2021","12:13:12  4 Oct 2021",0,0
"1214","Joseph R. Biden Jr.","Adults","10/4/2021","7/13/2021","7/15/2021","YouGov","B+",1715,"a",0.82084016,0,50,42,51.398738,41.327638,"",NA,"https://docs.cdn.yougov.com/vjfvegistz/20210715_yahoo_vaccine_tabs.pdf",75259,143484,"7/20/2021","12:13:12  4 Oct 2021",0,0
"1215","Joseph R. Biden Jr.","Adults","10/4/2021","7/11/2021","7/17/2021","Morning Consult","B",15000,"a",0.13076307,0,53,39,51.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75283,143564,"7/22/2021","12:13:12  4 Oct 2021",0,0
"1216","Joseph R. Biden Jr.","Adults","10/4/2021","7/12/2021","7/18/2021","Morning Consult","B",15000,"a",0.12978151,0,52,39,50.519281,41.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75284,143565,"7/22/2021","12:13:12  4 Oct 2021",0,0
"1217","Joseph R. Biden Jr.","Adults","10/4/2021","7/14/2021","7/15/2021","Ipsos","B-",1005,"a",0.67971825,0,53,42,51.7689,41.774852,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2007%2015%202021.pdf",75224,143418,"7/16/2021","12:13:12  4 Oct 2021",0,0
"1218","Joseph R. Biden Jr.","Adults","10/4/2021","7/15/2021","7/16/2021","Sacred Heart University","B/C",1500,"a",1.33623,0,52.1,35.7,52.273791,37.546663,"",NA,"https://www.sacredheart.edu/media/shu-media/institute-for-public-policy/SHU_Pioneer_Poll_July_2021_ADA-.pdf",75541,144114,"8/13/2021","12:13:12  4 Oct 2021",0,0
"1219","Joseph R. Biden Jr.","Adults","10/4/2021","7/13/2021","7/19/2021","Morning Consult","B",15200.5,"a",0.13051585,0,53.5,39.5,52.019281,41.547543,"*",TRUE,"https://morningconsult.com/form/global-leader-approval/",75285,143566,"7/22/2021","12:13:12  4 Oct 2021",0,0
"1220","Joseph R. Biden Jr.","Adults","10/4/2021","7/14/2021","7/17/2021","YouGov","B+",2238,"a",1.0675405,0,58,42,59.398738,41.327638,"",NA,"https://www.cbsnews.com/news/biden-pandemic-approval-covid-19-opinion-poll/",75242,143447,"7/18/2021","12:13:12  4 Oct 2021",0,0
"1221","Joseph R. Biden Jr.","Adults","10/4/2021","7/15/2021","7/19/2021","AP-NORC","",1308,"a",1.6119225,0,59,41,55.436634,40.428912,"",NA,"https://apnorc.org/wp-content/uploads/2021/07/COVID-topline.pdf",75322,143648,"7/23/2021","12:13:12  4 Oct 2021",0,0
"1222","Joseph R. Biden Jr.","Adults","10/4/2021","7/16/2021","7/18/2021","Morning Consult","B",2199,"a",0.13118571,0,53,41,51.519281,43.047543,"",NA,"https://morningconsult.com/2021/07/22/air-conditioning-ac-use-poll/",75539,144110,"8/13/2021","12:13:12  4 Oct 2021",0,0
"1223","Joseph R. Biden Jr.","Adults","10/4/2021","7/14/2021","7/20/2021","Morning Consult","B",15000,"a",0.1278364,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75286,143567,"7/22/2021","12:13:12  4 Oct 2021",0,0
"1224","Joseph R. Biden Jr.","Adults","10/4/2021","7/16/2021","7/18/2021","Léger","B/C",1001,"a",0.87236964,0,54,45,53.941893,44.33326,"",NA,"https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/07/Legers-North-American-Tracker-July-21st-2021.pdf",75287,143568,"7/22/2021","12:13:12  4 Oct 2021",0,0
"1225","Joseph R. Biden Jr.","Adults","10/4/2021","7/15/2021","7/21/2021","Morning Consult","B",15000,"a",0.1279489,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75408,143834,"7/29/2021","12:13:12  4 Oct 2021",0,0
"1226","Joseph R. Biden Jr.","Adults","10/4/2021","7/17/2021","7/20/2021","YouGov","B+",1500,"a",0.75303468,0,48,40,49.398738,39.327638,"",NA,"https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf",75264,143501,"7/21/2021","12:13:12  4 Oct 2021",0,0
"1227","Joseph R. Biden Jr.","Adults","10/4/2021","7/16/2021","7/22/2021","Morning Consult","B",15000,"a",0.12798625,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75409,143835,"7/29/2021","12:13:12  4 Oct 2021",0,0
"1228","Joseph R. Biden Jr.","Adults","10/4/2021","7/17/2021","7/20/2021","American Research Group","C+",1100,"a",1.1012644,0,53,43,51.285894,43.736414,"",NA,"https://americanresearchgroup.com/economy/",75262,143495,"7/21/2021","12:13:12  4 Oct 2021",0,0
"1229","Joseph R. Biden Jr.","Adults","10/4/2021","7/17/2021","7/23/2021","Morning Consult","B",15000,"a",0.12803576,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75410,143836,"7/29/2021","12:13:12  4 Oct 2021",0,0
"1230","Joseph R. Biden Jr.","Adults","10/4/2021","7/16/2021","7/26/2021","Marquette Law School","A/B",1010,"a",1.9262388,0,58,42,56.388573,41.205939,"",NA,"https://law.marquette.edu/poll/wp-content/uploads/2021/08/MLSPSC03Toplines.html",75439,143892,"8/4/2021","12:13:12  4 Oct 2021",0,0
"1231","Joseph R. Biden Jr.","Adults","10/4/2021","7/18/2021","7/24/2021","Morning Consult","B",15000,"a",0.12717676,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75411,143837,"7/29/2021","12:13:12  4 Oct 2021",0,0
"1232","Joseph R. Biden Jr.","Adults","10/4/2021","7/19/2021","7/25/2021","Morning Consult","B",15000,"a",0.12534371,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75412,143838,"7/29/2021","12:13:12  4 Oct 2021",0,0
"1233","Joseph R. Biden Jr.","Adults","10/4/2021","7/21/2021","7/22/2021","Ipsos","B-",1005,"a",0.65038226,0,54,40,52.7689,39.774852,"",NA,"https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-presidential-approval-tracker-07222021",75311,143619,"7/22/2021","12:13:12  4 Oct 2021",0,0
"1234","Joseph R. Biden Jr.","Adults","10/4/2021","7/20/2021","7/26/2021","Morning Consult","B",15000,"a",0.12274106,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75413,143839,"7/29/2021","12:13:12  4 Oct 2021",0,0
"1235","Joseph R. Biden Jr.","Adults","10/4/2021","7/23/2021","7/25/2021","Morning Consult","B",2201,"a",0.12342105,0,54,40,52.519281,42.047543,"",NA,"https://morningconsult.com/2021/07/29/social-media-covid-19-vaccine-misinformation-polling/",75407,143833,"7/29/2021","12:13:12  4 Oct 2021",0,0
"1236","Joseph R. Biden Jr.","Adults","10/4/2021","7/21/2021","7/26/2021","Monmouth University","A",804,"a",1.5229622,0,48,44,48.421189,43.437825,"",NA,"https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_072921/",75416,143842,"7/29/2021","12:13:12  4 Oct 2021",0,0
"1237","Joseph R. Biden Jr.","Adults","10/4/2021","7/21/2021","7/27/2021","Morning Consult","B",15000,"a",0.12016069,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75414,143840,"7/29/2021","12:13:12  4 Oct 2021",0,0
"1238","Joseph R. Biden Jr.","Adults","10/4/2021","7/23/2021","7/26/2021","Morning Consult","B",2200,"a",0.12170566,0,53,41,51.519281,43.047543,"",NA,"https://morningconsult.com/2021/07/26/cleveland-indians-guardians-mlb-polling/",75371,143766,"7/26/2021","12:13:12  4 Oct 2021",0,0
"1239","Joseph R. Biden Jr.","Adults","10/4/2021","7/21/2021","7/29/2021","Marist College","A",1132,"a",1.965746,0,49,44,49.996901,42.829053,"",NA,"http://maristpoll.marist.edu/wp-content/uploads/2021/08/Marist-Poll-USA-NOS-and-Tables_202108020951.pdf#page=3",75454,143933,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1240","Joseph R. Biden Jr.","Adults","10/4/2021","7/22/2021","7/28/2021","Morning Consult","B",15000,"a",0.11854447,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75445,143924,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1241","Joseph R. Biden Jr.","Adults","10/4/2021","7/23/2021","7/29/2021","Morning Consult","B",15000,"a",0.11779508,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75446,143925,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1242","Joseph R. Biden Jr.","Adults","10/4/2021","7/24/2021","7/27/2021","YouGov","B+",1500,"a",0.87046237,0,46,44,47.398738,43.327638,"",NA,"https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf",75406,143821,"7/28/2021","12:13:12  4 Oct 2021",0,0
"1243","Joseph R. Biden Jr.","Adults","10/4/2021","7/24/2021","7/28/2021","CNBC/Hart Research/Public Opinion Strategies","B+",802,"a",1.2074513,0,48,45,49.07855,44.143003,"",NA,"https://pos.org/wp-content/uploads/2021/08/FI14056b-CNBC-AAES-Q2-Topline.pdf",75437,143889,"8/3/2021","12:13:12  4 Oct 2021",0,0
"1244","Joseph R. Biden Jr.","Adults","10/4/2021","7/24/2021","7/30/2021","Morning Consult","B",15000,"a",0.11705515,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75447,143926,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1245","Joseph R. Biden Jr.","Adults","10/4/2021","7/25/2021","7/31/2021","Morning Consult","B",15000,"a",0.11628394,0,51,40,49.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75448,143927,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1246","Joseph R. Biden Jr.","Adults","10/4/2021","7/26/2021","8/1/2021","Morning Consult","B",15000,"a",0.1148233,0,51,40,49.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75449,143928,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1247","Joseph R. Biden Jr.","Adults","10/4/2021","7/28/2021","7/29/2021","Ipsos","B-",1005,"a",0.58510332,0,54,42,52.7689,41.774852,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2007%2029%202021.pdf",75418,143848,"7/29/2021","12:13:12  4 Oct 2021",0,0
"1248","Joseph R. Biden Jr.","Adults","10/4/2021","7/28/2021","7/30/2021","IBD/TIPP","A+",1322,"a",2.4417207,0,52,34,52.218712,37.213498,"",NA,"https://www.investors.com/politics/president-biden-job-approval-bounces-defying-first-year-obama-swoon/",75428,143866,"8/2/2021","12:13:12  4 Oct 2021",0,0
"1249","Joseph R. Biden Jr.","Adults","10/4/2021","7/27/2021","8/2/2021","Morning Consult","B",15000,"a",0.11340474,0,51,40,49.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75450,143929,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1250","Joseph R. Biden Jr.","Adults","10/4/2021","7/27/2021","8/2/2021","Quinnipiac University","A-",1290,"a",1.8802262,0,46,43,48.20279,42.114627,"",NA,"https://poll.qu.edu/poll-release?releaseid=3814",75443,143915,"8/4/2021","12:13:12  4 Oct 2021",0,0
